ID,location,temperature,air_quality_index,wind_speed,humidity,precipitation
21B1B155-067F-4272-78DA-CD3936685587,Cairns,34°C,40,4km/h,No,4mm
3E01D53C-9D4A-9AAB-6169-A3D5E1226B22,Adelaide,35°C,41,4km/h,No,4mm
07B1E969-96FF-2773-7B29-69F5007D0B08,Cairns,28°C,45,3km/h,Yes,10mm
A21117AB-5590-17E0-8AF1-4EDF639C813E,Melbourne,34°C,30,3km/h,No,5mm
49A8D73D-7D09-093B-0A73-BAB10CED23F3,Adelaide,31°C,10,5km/h,Yes,9mm
14054BDC-A0BE-8376-4D03-128902718842,Cairns,35°C,52,3km/h,No,4mm
42401868-1779-20A9-462B-AD21C00F8229,Adelaide,36°C,28,5km/h,No,3mm
62DD9224-5051-3C2C-18A5-D54761B49028,Perth,33°C,41,4km/h,No,8mm
70F722DE-77B2-5B4D-A533-C39C97C842F6,Sydney,34°C,53,3km/h,No,4mm
36ED93D3-57FC-0816-4227-F359D0829AF9,Cairns,35°C,33,4km/h,No,5mm
19B7E4BC-2E65-4AA4-879C-1667CB6A0521,Adelaide,35°C,48,7km/h,No,3mm
88BED3F2-5FA8-A438-3F0C-4F581D894DAF,Darwin,34°C,25,4km/h,No,5mm
AFA70377-7A47-4171-86E0-9E3D76460D26,Sydney,36°C,7,3km/h,No,3mm
C1A93BA2-78C7-2CB4-8111-10F993552658,Adelaide,27°C,47,4km/h,Yes,12mm
7E997D30-7044-6EF0-3BF5-C01970CC3020,Sydney,29°C,27,4km/h,Yes,11mm
7BAA5F8A-3283-061E-3D77-68C5419E78B5,Perth,28°C,56,4km/h,Yes,11mm
DAEEA1E8-6BFB-3498-5D5B-E8DA3E425E43,Cairns,30°C,43,5km/h,No,7mm
AC99AEEC-0314-1296-2C0F-3AACD2212AD3,Perth,32°C,18,5km/h,Yes,8mm
FE76412D-8BF1-1E5A-68F0-4EE739A94D09,Darwin,28°C,33,5km/h,Yes,12mm
F7C50FE6-072D-1C9F-5957-CAB8EB4B6734,Perth,34°C,30,3km/h,No,5mm
A51A81FF-4AA3-7B5C-08E4-FB79D9452CEA,Adelaide,27°C,32,4km/h,Yes,11mm
A4F1A910-2A61-1126-464B-1AA9C70598E6,Darwin,30°C,31,6km/h,Yes,14mm
61D8DA35-0735-72FB-3A5A-4DD65B195D0A,Perth,34°C,10,5km/h,No,4mm
DE0CC687-25AB-96B2-32C8-BBC049D31847,Melbourne,32°C,8,5km/h,Yes,5mm
3A9C61C1-30A8-6E69-6919-70F9CC609350,Adelaide,34°C,26,4km/h,Yes,6mm
57F958D5-924F-86BE-1716-8556040B654F,Adelaide,35°C,11,3km/h,No,4mm
8168B551-2688-5EC2-23FA-C7B1F5A91A8A,Sydney,29°C,44,7km/h,Yes,10mm
E7B51415-4F25-60C1-8018-3AEF43C47EF3,Cairns,28°C,19,5km/h,Yes,12mm
683FD64C-6B03-2C92-6481-5C9663A66D8E,Sydney,34°C,17,4km/h,No,3mm
17ECC40F-74E3-4266-4FD3-0473F8C931E9,Perth,30°C,14,4km/h,Yes,7mm
F912F77D-1FAF-4110-9D92-6701B6D553C9,Melbourne,32°C,10,7km/h,No,6mm
39E79139-5273-5588-9354-645B236C607C,Melbourne,36°C,31,6km/h,No,4mm
5E4E64DE-A04B-84A5-13E8-55CB2AE8509D,Adelaide,29°C,8,7km/h,Yes,15mm
A5EDBE4B-6824-8A00-6FBE-6F5FC9FA1BDA,Adelaide,32°C,12,3km/h,No,8mm
456AA9D6-2C5E-618C-4204-0218914D4AB8,Melbourne,34°C,6,4km/h,Yes,8mm
F5DF66FC-2EED-4F88-340F-47B73F0B7C58,Cairns,33°C,29,4km/h,No,5mm
640B4BEB-6D4E-1C4C-2926-FA16AAEE0496,Darwin,30°C,52,7km/h,Yes,12mm
D49ABC66-7B43-A5E2-1FF7-51568A0C966F,Adelaide,29°C,43,4km/h,Yes,11mm
980F4022-0203-9D0C-05DA-6FF38AF09E3D,Melbourne,27°C,36,5km/h,Yes,15mm
98D464C0-8ED4-9117-A272-2FBF6E086DE8,Cairns,29°C,28,5km/h,Yes,10mm
27441A12-8B96-025C-039F-3E1ADE324293,Sydney,31°C,33,3km/h,No,6mm
399F48B0-7FC8-A227-8B86-71BFCD739D3B,Perth,34°C,30,3km/h,No,4mm
E74369EB-25A3-A361-4CC0-97C489A14128,Darwin,36°C,8,4km/h,No,3mm
2960F83B-660F-57D9-814B-B020784892CF,Perth,32°C,25,5km/h,No,7mm
052B9B9C-1358-7C8E-1DD8-92956474709E,Perth,30°C,6,3km/h,Yes,11mm
89E729ED-5111-2D73-05AA-0BF549E697D2,Perth,32°C,32,3km/h,No,8mm
AFE31876-2C9A-315D-7612-22DBBEADA763,Melbourne,30°C,21,7km/h,Yes,12mm
35509B67-435D-9AE3-0EBA-7BE1685655F2,Perth,32°C,44,3km/h,No,6mm
99BAB0F4-8E4A-5A53-4165-9F81165776BA,Melbourne,35°C,14,4km/h,No,3mm
CC7A4707-396D-1366-A752-AB8D523F2401,Cairns,34°C,17,7km/h,No,3mm
04707B41-03D5-6542-6591-6339C86A2D96,Darwin,31°C,14,7km/h,No,6mm
80C3B98C-343A-5ABD-6A87-6705324C92DB,Perth,34°C,17,3km/h,No,4mm
0F78DA48-99DE-2B53-2648-5A4EBC533B2E,Adelaide,30°C,22,5km/h,Yes,10mm
503E7558-2D56-2D8F-733D-3B56964E3B09,Perth,35°C,23,3km/h,No,5mm
195AB1E8-96F9-883F-3DB3-C19CC1413C4B,Sydney,36°C,31,7km/h,No,4mm
38461225-A083-8FA9-1ECC-8A82041369E1,Adelaide,31°C,50,7km/h,No,7mm
160E6768-21C8-9779-05FD-5C8D6A5B3DE3,Adelaide,36°C,27,7km/h,No,3mm
3A50B184-0014-501F-03EF-5077670448A3,Sydney,28°C,53,5km/h,Yes,11mm
DC99CC94-8659-2C11-9844-C7B29F0104C5,Darwin,35°C,6,3km/h,No,3mm
AB3DE7E9-2B49-2C10-2E29-CA3476CC2D5E,Adelaide,33°C,23,7km/h,No,9mm
E342DB5A-3AB3-2F21-6845-4BEC52E46E83,Melbourne,28°C,56,7km/h,Yes,13mm
D9ECAC8E-10D6-1CCC-A4AF-CF527148A2B1,Sydney,32°C,9,7km/h,Yes,8mm
5D6CD3F6-9269-5C45-334E-33A1E2815C90,Perth,28°C,22,4km/h,Yes,10mm
9768267E-22D4-0A6C-3CC3-6C95EEE8917D,Perth,36°C,48,5km/h,No,3mm
AE8219A6-47EA-9D7D-79C5-7A02113A13EC,Cairns,29°C,60,6km/h,Yes,11mm
FC59FA54-8E88-3CD2-9882-034453CA610F,Darwin,28°C,48,5km/h,Yes,14mm
DC6D0B86-5FAE-1B7B-7BF8-6821F1956AA5,Cairns,36°C,52,4km/h,No,4mm
C71B08A1-6C49-59D8-9526-02F1FD063650,Sydney,34°C,21,7km/h,No,7mm
2BC13831-0454-0329-66D9-345C69F59AFF,Adelaide,31°C,21,7km/h,Yes,8mm
11E0B650-1CE1-A433-3475-CA3201AF493C,Cairns,36°C,51,4km/h,No,4mm
49710D71-27AB-4245-33B1-B8A1E8B82264,Perth,35°C,12,7km/h,No,4mm
9007ADF4-9B75-9F68-0F2B-AAADA70C4A1C,Melbourne,34°C,53,3km/h,No,5mm
13B90794-2C2F-8899-22DE-F648484F5552,Melbourne,29°C,17,6km/h,Yes,14mm
BB8B547C-01FC-19E1-5371-0A5729BF8B89,Perth,30°C,16,4km/h,Yes,13mm
4CF64799-4A9A-4743-2003-A7EA70560CFD,Sydney,27°C,16,3km/h,Yes,15mm
35D3039F-56D9-0EFB-4270-F08EBCD20B98,Sydney,28°C,42,5km/h,Yes,15mm
EC4D7CCA-3F83-95D1-8099-B088F1158D9F,Adelaide,29°C,29,4km/h,Yes,15mm
E2E2B0D1-8228-A67B-4BDC-8345AC8910C8,Adelaide,29°C,14,6km/h,Yes,15mm
D868555D-6495-6E15-09EB-30BBF03B5588,Cairns,34°C,47,6km/h,No,5mm
1A5EA877-9F36-8E55-894A-C62BDB345238,Darwin,32°C,6,5km/h,No,7mm
B7140BC6-7DF6-8F2F-83BA-F57D4C1D1F1A,Sydney,34°C,55,5km/h,No,6mm
856B2E8F-00A4-1AF3-231A-2A504D993603,Cairns,35°C,19,6km/h,No,3mm
A31684E9-78EB-2007-9041-D2C8BB264C57,Cairns,36°C,52,6km/h,No,3mm
831068A7-854A-38CA-8AF4-028F623F2243,Cairns,27°C,9,3km/h,Yes,15mm
7BBA4BA0-469D-A473-2416-CF7450DAA12D,Melbourne,36°C,31,3km/h,No,5mm
E3C92FA6-801A-A523-0030-B5CD31E6118C,Perth,31°C,10,3km/h,Yes,5mm
A366EE39-3691-93E0-11A4-D960D14A57F1,Sydney,28°C,25,3km/h,Yes,13mm
602FD656-89B8-0A73-2CD9-0BC9AA7E56A4,Darwin,27°C,30,5km/h,Yes,12mm
B8F3EDE6-85CD-8E28-8032-81C1C74C33BA,Adelaide,28°C,18,3km/h,Yes,14mm
36BF424B-452D-1B8A-9728-2F21948F0EB3,Perth,34°C,38,3km/h,No,8mm
EDEA26DD-9D37-3777-3D7F-11B3ECF615B2,Melbourne,33°C,7,5km/h,No,5mm
21887045-A023-1ECE-56F7-526817796FFD,Melbourne,32°C,30,4km/h,No,9mm
9BD1B37D-23C1-5818-23A7-E1507A1928D0,Sydney,28°C,59,5km/h,Yes,11mm
1CD92CD1-6D02-2075-8690-3DA92AF788F1,Melbourne,34°C,17,3km/h,No,3mm
063CEB2A-2FA5-9F77-9EFC-F35E4734930F,Perth,27°C,22,7km/h,Yes,15mm
15B6F36D-2391-8C2A-A18A-160388511D74,Adelaide,31°C,59,5km/h,No,7mm
48F8BECE-82FB-09E1-A01C-10D0EFD8077B,Adelaide,28°C,27,6km/h,Yes,11mm
6A589975-825C-9773-7CE0-174EB975A3F6,Adelaide,36°C,58,5km/h,No,3mm
9B94A79F-3302-4C95-8482-23EFB363810B,Perth,28°C,55,3km/h,Yes,11mm
4D887350-0282-04E3-A3E9-2BA2B6734A8D,Cairns,31°C,45,4km/h,No,7mm
EAA634FA-8D8F-97B0-1779-92F6770B1CE8,Melbourne,31°C,46,7km/h,Yes,8mm
30058C7A-A56B-3758-930A-4B6E62164CE3,Cairns,35°C,39,3km/h,No,4mm
3C1CDF7A-0F7C-6068-3790-81E4884E69A1,Perth,34°C,13,5km/h,No,6mm
95DBF8AD-3054-0B66-6B12-5AE2B39E54ED,Melbourne,27°C,56,5km/h,Yes,10mm
7CCC26F5-7B9A-51F2-8AB1-5C64A0326CAD,Cairns,34°C,44,7km/h,No,4mm
B2346895-8EAB-1AA2-693E-575D2004287A,Darwin,30°C,40,6km/h,Yes,11mm
D8289181-1C27-2BFE-3347-FE065E2336B7,Sydney,30°C,44,5km/h,No,5mm
76034F1B-5303-9077-71A2-995FCD4892C4,Perth,27°C,29,4km/h,Yes,15mm
8B21EF7D-83B4-1743-46F6-1A8B970D873B,Adelaide,32°C,15,7km/h,No,7mm
D9C3DBC4-5954-A387-0ED5-491EF35E36F5,Perth,32°C,49,5km/h,No,8mm
724632E5-5A9C-05BC-9C90-0A2E589C9264,Melbourne,31°C,42,3km/h,Yes,5mm
EC3D3776-8153-99B8-21EB-6BF1DA786074,Sydney,30°C,8,3km/h,Yes,12mm
56163B35-56EB-64A4-9B44-CE76ABB33D12,Adelaide,30°C,46,4km/h,Yes,11mm
56947ECC-5AF1-74B5-965B-AC689F1A1B27,Perth,36°C,40,6km/h,No,4mm
DBA942C5-58AA-2D4D-65C8-402EB1F2832E,Cairns,29°C,37,7km/h,Yes,14mm
75B4F426-74E6-1B70-7AB9-44DCC44FA578,Adelaide,33°C,51,3km/h,Yes,5mm
0A0F5B1F-1A61-81B8-5CEB-8BE8E18B8F9D,Sydney,34°C,9,3km/h,No,4mm
9A56F4BB-7394-136A-A4F7-9EF8925B1FCD,Perth,31°C,24,7km/h,Yes,7mm
F69F49FB-85CB-106D-8C6A-FD1940C44213,Perth,33°C,50,4km/h,No,7mm
018C2A2E-2D4A-7CD3-89AD-703CA4C83829,Darwin,28°C,25,4km/h,Yes,11mm
1377D5A5-1E7A-4DEB-247F-2F35597A5CAC,Sydney,34°C,52,7km/h,No,3mm
4AF37BC9-863C-2A21-6F23-417F500F15FA,Cairns,27°C,9,5km/h,Yes,10mm
E0647931-6379-9DEF-77A9-DD5ECC373172,Melbourne,36°C,54,7km/h,No,3mm
80F25289-3974-94C5-0B38-406519430F82,Cairns,27°C,50,3km/h,Yes,14mm
C5E47380-2F99-1EE4-A797-90346CBD22B8,Melbourne,35°C,38,7km/h,No,4mm
1AD240F0-04B5-6338-268B-2832794E333A,Darwin,36°C,47,6km/h,No,5mm
6EEC7243-1D92-2057-4A77-10C92240339C,Darwin,27°C,44,7km/h,Yes,14mm
C45151E3-8234-6060-7E04-65ADAA924167,Adelaide,30°C,34,6km/h,Yes,15mm
69F33C60-8944-1E17-8648-A9EDF1B19AAE,Melbourne,28°C,24,5km/h,Yes,14mm
A717D682-0D81-01B5-4986-4CC8DCB851A5,Perth,32°C,7,7km/h,Yes,7mm
BD81AF52-2863-0B7F-6AEB-264B20F09B92,Perth,27°C,21,7km/h,Yes,12mm
9FCFEE4D-3D55-1F3A-6382-36CE5A2F5163,Darwin,36°C,60,7km/h,No,4mm
5156CC6B-514D-35BB-45D6-EBE39EA14827,Perth,30°C,60,7km/h,Yes,10mm
8A88C846-3C08-02ED-84C8-6740D56B2776,Cairns,35°C,11,3km/h,No,5mm
73651C82-260E-7278-0321-5AD90CC30BB6,Sydney,35°C,18,5km/h,No,5mm
BB91A32F-6196-5C1B-4D55-0246EA402B4B,Cairns,32°C,32,7km/h,No,5mm
5F742CDA-4B15-3A03-88F8-D4DF479B30E1,Darwin,27°C,15,4km/h,Yes,14mm
F0711AF4-60E8-5346-709E-6D2D0E133158,Melbourne,36°C,51,7km/h,No,3mm
1204E805-9B9E-8CA5-1ECB-5DC6C83961F5,Cairns,30°C,16,7km/h,No,9mm
B1FEBD92-88DC-73EB-A24E-730901503382,Perth,29°C,58,7km/h,Yes,12mm
647AE220-7753-507C-958E-8AD5A94A8D71,Sydney,34°C,49,3km/h,Yes,6mm
B59F153E-A4B6-89C4-78E2-207B83AF2511,Sydney,36°C,29,7km/h,No,3mm
FC609BC4-59B9-825E-89B6-177049990815,Sydney,29°C,9,5km/h,Yes,14mm
7A74729A-0A38-5E4A-73D4-3CBB0C3C3019,Perth,35°C,17,4km/h,No,5mm
3DE59A62-7ADB-4361-82CD-AF29DCFB03F1,Perth,28°C,43,3km/h,Yes,15mm
2A7E8D66-34FC-1A41-6651-3CF9BD7A40EE,Perth,35°C,21,5km/h,No,3mm
D55BB2AC-1C0B-477E-8310-E0586D4C6261,Melbourne,32°C,36,5km/h,Yes,5mm
9C4B151B-59CD-1DC6-0920-DA4597CB3EAF,Adelaide,31°C,6,4km/h,Yes,5mm
9EC3508D-A221-0732-0BB0-96C9EAA13612,Adelaide,36°C,59,4km/h,No,4mm
726A28CF-671E-1426-063A-460182B0523D,Cairns,35°C,9,4km/h,No,4mm
30358E1B-646D-07B0-7D21-911A20FB49CC,Darwin,34°C,17,7km/h,No,4mm
DEE7B263-73EB-5AD6-6D39-05439F848800,Darwin,36°C,36,7km/h,No,5mm
6513B0E8-3921-0C70-83E6-ED0AF9A10F27,Melbourne,34°C,37,4km/h,No,5mm
18F73BDF-A720-A233-89B9-D60B175F4B38,Darwin,31°C,11,5km/h,Yes,8mm
908F41FD-31E9-7A59-6DA8-39E8117695F2,Sydney,34°C,21,6km/h,No,3mm
41B6C92F-8CF9-9EFA-1F6A-A4DA7EDE5BDA,Cairns,29°C,15,6km/h,Yes,10mm
8109E23C-5727-A16A-4936-CA7C6F941829,Darwin,35°C,15,6km/h,No,4mm
3EA2FCAB-7EFC-688A-6DC8-0EEC43D07158,Darwin,30°C,15,3km/h,Yes,13mm
1713881B-7D4C-67B7-3ECE-FF706B80592F,Darwin,28°C,49,3km/h,Yes,15mm
BD1FF9DB-941A-29DF-4EC6-B7903B9129A0,Perth,29°C,57,3km/h,Yes,15mm
3FA07B86-2CD1-3361-1B31-051748906F44,Perth,34°C,27,6km/h,No,5mm
BA216B53-436D-57B9-3433-2D371CEA863A,Melbourne,34°C,15,7km/h,No,6mm
D6A9725F-7651-6571-4B98-FBA2C94A6417,Melbourne,36°C,25,4km/h,No,4mm
BCA8DC1C-1FBB-9BE4-64A6-688D49FB523E,Melbourne,34°C,7,7km/h,No,5mm
8F72D57A-3533-4BC8-40CC-A869D3D39698,Perth,27°C,34,5km/h,Yes,15mm
F94D0DE1-6864-9BF3-1C32-63138C245AF1,Sydney,35°C,17,6km/h,No,4mm
DA5130E7-3809-36E3-A290-DF5296012727,Perth,36°C,10,4km/h,No,5mm
D36818A9-5F8E-A67E-43C2-03D90B223EF9,Perth,31°C,14,7km/h,No,8mm
FDECF3C8-31CE-0BAE-A59B-D0D9669C8FA7,Perth,35°C,25,6km/h,No,5mm
F6CE2C35-6FAD-15AA-7D81-766DB28F31E7,Cairns,35°C,53,4km/h,No,3mm
D98BE7F0-92E9-5136-0A54-252E1FB244CF,Darwin,30°C,58,4km/h,Yes,11mm
9EF0CB85-5976-9770-2488-722C100F579F,Sydney,27°C,60,4km/h,Yes,13mm
CD698646-0B10-9E1B-457E-F8E2F8235F6C,Sydney,33°C,22,7km/h,No,9mm
21A9BD95-6B20-2FC6-3167-D89DE3906323,Cairns,34°C,55,6km/h,No,4mm
CEFCBD90-6F30-2513-5D86-CD8C68BF8965,Darwin,35°C,47,6km/h,No,5mm
52682DF7-49D9-9817-98A5-EEB89A5F525F,Darwin,32°C,46,5km/h,No,9mm
36853202-7210-5674-030E-B1CC778EA1C2,Cairns,34°C,31,6km/h,No,3mm
4F183E97-1CBB-464F-932C-A5020D896628,Cairns,30°C,27,3km/h,Yes,11mm
1C79A9C4-7EA1-5A04-6E02-D9B3C4325593,Melbourne,29°C,52,6km/h,Yes,13mm
66205011-69AA-967A-9D8A-BDF9A77B3274,Melbourne,30°C,28,4km/h,Yes,12mm
79CE2BF5-2218-6DAC-5D71-5B0CD49C797A,Adelaide,28°C,25,3km/h,Yes,10mm
212B8757-7A44-8EFF-837A-DF23AFB551EA,Darwin,30°C,7,4km/h,Yes,10mm
E4584092-15F4-4577-06D9-C4B3D1E192B8,Adelaide,31°C,59,7km/h,No,8mm
074F41A1-A3B7-8B76-58B5-4D3CB29A0A33,Perth,28°C,14,6km/h,Yes,12mm
785EFA74-9C90-03BF-0460-4421E50C1246,Melbourne,36°C,55,3km/h,No,3mm
7B2F56B2-8094-63D7-0EE3-607496E640FF,Melbourne,33°C,45,5km/h,No,5mm
8F6038DF-449F-0374-7D4C-C4CBE78A0EF4,Perth,36°C,53,4km/h,No,3mm
D1FD09C1-29E6-7410-7253-A458B0AA6106,Perth,31°C,46,4km/h,No,5mm
604E9B7B-8C2E-0298-3071-1EA9BA4F7062,Melbourne,34°C,50,4km/h,No,5mm
A0CF373E-215C-7EBD-9F56-2C432A333DF7,Perth,35°C,21,6km/h,No,5mm
E7856255-1441-3CE8-264C-8326A5AAA117,Cairns,27°C,46,7km/h,Yes,12mm
C9C18577-4A8A-A168-88C5-342744F49ADE,Cairns,36°C,23,7km/h,No,5mm
9EFFABF6-9A33-584D-1E53-791328B54694,Adelaide,34°C,26,4km/h,No,5mm
D53B0C0E-506D-6ED8-9DF5-1F1B2E9A79AC,Melbourne,35°C,39,3km/h,No,5mm
24B03F78-615E-88B6-8E60-FCCC48762B37,Melbourne,33°C,37,5km/h,No,5mm
56A93752-2F67-03E5-63D5-A174D1E12DF1,Cairns,36°C,58,4km/h,No,5mm
14012B33-3F54-37A9-182A-EB6839DF67D3,Sydney,30°C,56,5km/h,Yes,15mm
46F1BE0D-21D8-5DCC-4B51-58E2ACB5824A,Adelaide,36°C,39,5km/h,No,5mm
019DB158-4817-2273-8C12-F95D59289696,Cairns,34°C,7,3km/h,No,4mm
B2429AB9-3A49-53A1-7964-BEF2256A7290,Sydney,36°C,54,5km/h,No,3mm
448BC2F0-51AF-936C-6267-43C8F4A09ABC,Darwin,28°C,52,6km/h,Yes,14mm
2BC7D98D-0773-2D99-3521-F8CADF9D438D,Perth,34°C,26,3km/h,No,3mm
1E13BBF7-A796-5FAE-1BBC-723C263283CD,Sydney,30°C,51,4km/h,Yes,13mm
6557B43A-4277-307C-2A2E-DF1E829406FB,Cairns,29°C,27,5km/h,Yes,12mm
3A642ADB-8F95-6830-0594-E1EBD92948EC,Melbourne,30°C,16,4km/h,No,7mm
7D37350C-5506-3540-617B-A8EE0E9007CD,Sydney,27°C,35,5km/h,Yes,14mm
7AB652D2-6D46-1264-91F5-7D8CD70B022A,Cairns,33°C,6,6km/h,Yes,8mm
48EC4FEA-91C9-A50A-9D37-FBE815BB31D9,Cairns,34°C,24,5km/h,No,5mm
48C1CBE7-0444-6875-9172-BBB9BE5F1EFD,Sydney,29°C,18,7km/h,Yes,12mm
BFDD0F03-7E17-5C87-145C-35F815F35880,Melbourne,27°C,14,3km/h,Yes,13mm
46EA1F51-2D5D-57CF-360B-4DB04F8D6E7F,Cairns,33°C,58,7km/h,Yes,7mm
7623EED7-81B7-5EDB-6FE0-C3E98AA12EA3,Sydney,29°C,36,4km/h,Yes,10mm
4474094C-92A6-04DF-9E71-EE1BEACAA39B,Adelaide,30°C,27,6km/h,Yes,6mm
055BAC05-0C10-2A9A-4F95-1D08D1FB805B,Melbourne,33°C,7,3km/h,No,7mm
98335F52-5576-42F5-0CE3-DDBD6F945244,Perth,35°C,15,5km/h,No,5mm
457B2D91-25FE-8370-8F1F-9EF7EC658836,Adelaide,29°C,51,5km/h,Yes,12mm
34C7DD01-79C7-3AD0-0A0C-4B69F5BE5196,Perth,35°C,29,6km/h,No,4mm
333649D2-776B-534F-3007-701272C37950,Melbourne,35°C,37,3km/h,No,5mm
205146F1-05BD-6F92-4825-EF2D83C34500,Darwin,30°C,13,3km/h,Yes,13mm
8CCCFEA4-118C-19C2-6ECE-B48A1FCE4858,Melbourne,31°C,47,3km/h,Yes,9mm
816D4902-560B-30A9-06AF-D64B64F72FCE,Melbourne,33°C,22,3km/h,Yes,6mm
2B53FEFA-7664-08DB-4F27-3A7A223D380B,Melbourne,34°C,52,3km/h,No,3mm
0D7BC823-6A1A-312C-4AE7-97EA5556A10E,Perth,27°C,37,5km/h,Yes,14mm
8BD04C4D-077D-27F4-8FEC-69B868C13AA4,Melbourne,30°C,55,6km/h,Yes,12mm
F4639D9F-6FAD-2052-4FD3-31B6F12662A2,Cairns,31°C,48,6km/h,Yes,6mm
5D11F3AB-647F-3017-807D-2ED0D2D481F9,Cairns,27°C,16,5km/h,Yes,10mm
90A952D3-31FE-3980-50BE-D77AFABA39C3,Melbourne,34°C,15,7km/h,No,3mm
8D1B1320-8176-43A3-9CD6-488F47B2089A,Melbourne,27°C,14,5km/h,Yes,12mm
8C2D5D67-3048-4373-15AA-FC8FDA50A7A5,Melbourne,27°C,8,6km/h,Yes,15mm
9CD3CAC9-15AC-3DC6-09E8-1BF8D6104EEB,Cairns,29°C,14,4km/h,Yes,11mm
A64702A6-5F48-104E-4DCA-78AA35D47D1D,Perth,36°C,54,5km/h,No,3mm
417BA5A5-0B14-4A58-01BA-2AD3D3054A6B,Sydney,31°C,35,3km/h,Yes,9mm
01971643-19EF-752B-72BA-000591475A92,Sydney,32°C,14,6km/h,No,7mm
D6F71E19-4DA2-34A4-55EE-8A8F879389CD,Perth,30°C,22,3km/h,Yes,13mm
4F5C205F-37D9-069C-2D5A-1C6CDA5543BE,Adelaide,36°C,15,6km/h,No,4mm
05A70A16-498E-005C-3463-48F9E73120BE,Cairns,35°C,8,6km/h,No,4mm
870461C3-82CE-4F6D-51AC-538BECE39197,Perth,29°C,31,6km/h,Yes,10mm
F12E8A6B-43B1-753A-2551-1DF1C10F7E8D,Darwin,34°C,24,6km/h,No,3mm
09BA9F8D-8601-36AE-31E0-BEEC834606F0,Melbourne,35°C,50,4km/h,No,3mm
6CC5DB52-8EA9-3B6D-059C-AAE3C1F18BA1,Perth,30°C,10,7km/h,Yes,14mm
D14C78CE-7C13-8578-5F18-93104A8146A2,Melbourne,31°C,31,6km/h,Yes,7mm
89271395-5D37-0DE3-8442-6C0882E578BD,Adelaide,29°C,38,7km/h,Yes,12mm
9A08A009-3575-9568-73D2-2780514D44D2,Melbourne,30°C,48,6km/h,Yes,12mm
7C2464C6-8142-8B17-9917-5C9A480D6BC4,Darwin,31°C,45,4km/h,Yes,7mm
113AF68D-580D-54DE-8F85-880633D77082,Perth,29°C,38,3km/h,Yes,14mm
B1698219-299C-74DA-530B-4540A01828E9,Perth,34°C,51,3km/h,No,5mm
A41CBB78-6256-0DCA-2C80-1E5C2F072820,Sydney,36°C,7,7km/h,No,5mm
37596A1C-4034-80F2-6B1B-AE7208AD772B,Sydney,35°C,49,6km/h,No,5mm
93BA49B8-4FD3-0DD7-82AD-CDCB8C3E4755,Perth,28°C,51,5km/h,Yes,10mm
FB1D1771-6F02-583E-3713-3A10937E05BF,Adelaide,27°C,42,5km/h,Yes,11mm
86CE8275-9E5E-3996-5D2C-20AC28B6771C,Darwin,35°C,46,7km/h,No,5mm
CFDAF70E-0567-61AB-79BA-8FF051903931,Sydney,36°C,30,6km/h,No,5mm
30C61966-52C9-5C7F-8B91-2229F28E3A96,Melbourne,33°C,31,3km/h,Yes,7mm
D919493B-3891-4CB2-00CE-F327C4DC58AE,Sydney,34°C,32,4km/h,No,5mm
29ACE156-377D-12E2-59C4-5A8782E95B4F,Melbourne,36°C,33,7km/h,No,3mm
289F71EE-298E-3A73-8F3F-5B62376D267B,Darwin,32°C,27,5km/h,No,6mm
E346404B-1437-05E8-9CA5-C366E1AE0535,Sydney,33°C,54,5km/h,Yes,6mm
19EFF02A-6A11-260B-9C4F-BA3802455B9E,Melbourne,32°C,25,3km/h,Yes,8mm
666D0784-54E2-2C7B-2749-26ADD67A7831,Darwin,36°C,59,7km/h,No,5mm
978D506F-A525-3075-4019-63B898ED6542,Melbourne,29°C,55,7km/h,Yes,13mm
3626D971-97DD-13CC-7838-F42F62FD41F6,Perth,28°C,28,5km/h,Yes,15mm
17A16187-06A7-88E5-1C77-8159BF09357F,Perth,28°C,7,4km/h,Yes,12mm
04513F84-6185-06CB-125C-4941E30D4A26,Melbourne,34°C,47,5km/h,No,5mm
829B5BBF-70D0-29D4-4B04-EB2CAC2656A5,Cairns,34°C,28,3km/h,No,4mm
3AEB3AF2-5CD6-3EED-6C7C-25A36C209B6C,Perth,35°C,40,6km/h,No,3mm
34BD5B5E-294C-0C44-483B-59FF62AE765F,Darwin,34°C,23,4km/h,No,5mm
15BB1FAE-783E-5599-4C97-0C868D932479,Adelaide,34°C,30,6km/h,No,7mm
67429039-650B-8B73-59E5-903ADF5B57B8,Darwin,32°C,10,7km/h,Yes,7mm
B3550641-919E-4236-3A60-69FE38E094C1,Cairns,33°C,30,5km/h,No,9mm
74F48C09-6897-6E9D-3D7B-D915ADD538F1,Perth,36°C,27,6km/h,No,4mm
B495AD78-68C0-61A7-428E-4C609B3E88E8,Darwin,27°C,20,6km/h,Yes,14mm
92F62044-9044-2A9E-6E07-7728BC2671E8,Adelaide,34°C,29,5km/h,No,5mm
2332CDCF-1293-00B9-15F8-870018926368,Melbourne,31°C,30,3km/h,No,7mm
3B83EE27-266E-7426-0E31-8A570BC9750E,Adelaide,32°C,6,3km/h,Yes,7mm
7B0E20B4-2046-58DA-A55E-603B9B9761DE,Darwin,35°C,16,6km/h,No,5mm
B7EE8658-9995-1A25-2CD2-695DB4AF69DC,Adelaide,35°C,34,4km/h,No,5mm
28A2BDBD-401F-6A87-380A-4ADDE3546E5A,Sydney,28°C,11,3km/h,Yes,11mm
